0.148825 0.347608 0.15895 0.846771
0.654782 0.150759 0.859212 0.843469
0.150888 0.156544 0.140663 0.346073
0.651799 0.150457 0.849815 0.849396
0.144483 0.159147 0.154934 0.349962
0.157582 0.645704 0.144828 0.151472
0.147027 0.646731 0.149277 0.153718
0.150999 0.339962 0.138244 0.853853
0.842422 0.651175 0.847694 0.35631
0.15851 0.350606 0.13823 0.850869
0.357471 0.838493 0.843499 0.632455
0.352874 0.851247 0.849116 0.65735
0.350273 0.843154 0.840349 0.63247
0.141755 0.356377 0.155289 0.856628
0.145032 0.349784 0.139571 0.844185
0.134929 0.156919 0.158954 0.353736
0.151782 0.147015 0.147286 0.349358
0.648901 0.154024 0.856157 0.851425
0.858752 0.65369 0.847811 0.352325
0.660153 0.151219 0.854318 0.853735
0.146662 0.152977 0.138997 0.350939
0.35806 0.848318 0.852148 0.656332
0.160827 0.155902 0.133214 0.357395
0.649852 0.148631 0.857371 0.847832
0.345751 0.156797 0.854018 0.15129
0.837206 0.651261 0.845885 0.360918
0.354359 0.151907 0.849047 0.141347
0.154608 0.35026 0.157031 0.847241
